Designator,Mid X,Mid Y,Rotation,Layer
J1,157.24,-91.0,90.0,bottom
J2,157.2,-125.5,90.0,bottom
J3,157.08,-109.0,90.0,bottom
J30,104.1,-84.6,90.0,top
J31,187.2,-84.6,90.0,top
J32,116.8,-130.4,270.0,top
J33,199.9,-130.4,270.0,top
J34,106.75,-110.025,180.0,top
J35,197.25,-110.025,180.0,top
J44,115.7525,-102.34,180.0,bottom
J45,188.1725,-112.5,0.0,bottom
